Date,LIN ,SAP ,SIE ,ALV ,AIR ,DTE ,MBG ,BAYN ,BAS ,MUV2 ,IFX ,DPW ,DB1 ,RWE ,VOW3 ,BMW ,MRK ,DBK ,ADS ,EOAN ,VNA ,SY1 ,SHL ,DTG ,FRE ,HNR1 ,P911 ,MTX ,HEN3 ,BEI ,QIA ,BNR ,SRT3 ,ZAL ,ENR ,PAH3 ,HEI ,1COV ,CON ,FME 
03/11/2021,281.65,128.44,144.18,203.1,107.98,16.638,73.057,50.25,62.57,260.7,42,55.8,147.05,32.89,185.62,89.96,213.3,11.498,291.6,11.156,49.891,123.85,59.98,27.70292419,38.815,162.1,97.93029412,191.4,80.42,93.2,47.63,84.8,584.6,75.34,22.91,87.5,66.66,54.98,102.2,57.92
04/11/2021,284.9,128.8,145.94,201.55,108.88,16.612,73.032,49.95,61.51,261.05,42.02,57.45,149.5,32.8,187.8,89.99,216.7,11.068,294.1,11.248,50.191,123.85,61.04,27.70292419,39.15,163.65,97.93029412,190.85,79.98,93.04,48.25,82.64,590,78.74,23.37,87.34,64.52,54.2,101.32,59.26
05/11/2021,287.8,128.98,145.58,203.5,113.9,16.832,73.527,49.725,62.08,259.4,42.865,55.66,148.45,32.48,192.88,91.85,202.3,11.154,298.4,11.064,48.616,121.55,60.22,27.70292419,39.7,163.9,97.93029412,203.3,80.8,93.2,46.53,80.16,544.2,75.96,22.82,88.78,64.8,54.5,101.88,61.34
08/11/2021,290.4,128.98,146.16,203.15,115.6,16.602,73.225,50.01,62.04,260.5,42.785,55.59,148.35,32.04,187.52,91.09,208.2,11.188,294,11.04,48.129,122.2,60.02,27.70292419,39.33,165.1,97.93029412,201.4,75.54,92.44,47,79.4,558.6,75.84,23.96,87.3,65.44,54.62,102.3,60.5
09/11/2021,291.8,128.32,145.7,203.3,116.34,16.538,73.385,50.75,61.71,253.95,41.735,56.31,149.45,32.07,185.72,90.66,208.2,10.992,295.5,11.016,48.86,123.45,59.52,27.70292419,37.77,162.2,97.93029412,203.7,77.42,92.96,46.26,79.1,557.6,76.44,24.58,85.82,64.68,55.28,105.5,58.34
10/11/2021,292.7,127.68,146.96,205.25,116.22,16.718,73.947,51.25,61.95,256.35,41.23,55.44,149.45,32.6,185.6,91.76,206.5,11.096,284.5,11.164,49.403,124.65,59.38,27.70292419,38.08,162.25,97.93029412,205.1,77.46,93.56,46.3,80.8,540.8,75.18,25.45,85.86,65.44,55.02,107.4,58.98
11/11/2021,294,127.14,151.16,205.15,114.54,16.702,73.334,50.86,62.29,255,42.09,56.39,148,32.66,185.72,92.33,205,11.162,280.7,11.05,49.478,124.65,60.26,27.70292419,37.98,161.45,97.93029412,200.3,76.94,94.66,46.72,81.26,533,75.6,24.32,84.16,65.7,55.48,103.88,57.9
12/11/2021,294.25,125.1,148.4,205.3,112.24,17.036,73.779,50.79,62.65,254.75,42.745,56.09,147.45,32.13,188,93.02,214,11.152,280.6,11.034,50.416,125.8,59.9,27.70292419,37.98,161.9,97.93029412,198.15,76.6,94.84,47.06,81.24,537.8,77.38,24.45,84.3,66.02,56.3,106.68,57.96
15/11/2021,292.65,124.72,150.06,205.75,114.14,16.738,74.568,50.37,62.37,254.9,42.645,56.38,149.35,33.23,188.38,93.48,216.2,11.202,281.9,11.052,51.428,126.25,60,27.70292419,37.815,161.8,97.93029412,196.8,76.7,95.32,47,80.82,540.2,80.7,24.43,84.26,65.4,56.02,108.22,58.1
16/11/2021,295.5,125.86,153.6,205.8,115.06,16.72,74.887,50.12,62.84,252.95,42.925,56.25,149.1,32.94,188.52,93.21,215.6,11.238,286.5,11.064,51.26,127.05,60.4,27.70292419,37.61,161.4,97.93029412,194.6,77.5,95.32,49,80.44,543,80.58,24.64,84.58,65.72,55.96,111.54,58.04
17/11/2021,293.45,125.46,154.74,205.25,114.5,16.81,75.064,49.895,62.68,252.75,43,56.11,146.55,33.14,187,93.62,219.2,11.438,284.55,11.086,51.053,127.95,63.78,27.70292419,36.8,160.25,97.93029412,190.8,76.9,94.08,48.99,80.2,553.6,82,24.6,84.54,65.3,56.08,110.78,56.96
18/11/2021,290.45,124.76,154.84,204.75,113.34,16.714,76.306,49.3,62.63,249.8,43.46,55.97,146.7,33.41,185.32,94.2,220.3,11.384,282.5,11.102,51.297,129.95,66.2,27.70292419,36.355,159.65,97.93029412,186.8,75.98,93.44,49.32,80.84,562.2,82.24,24.48,84,64.18,57.64,107.4,56.46
19/11/2021,293.05,125.88,155.2,202.75,109.48,16.482,75.374,48.135,61.61,247.2,43.165,57.14,147.65,32.75,180.64,93.2,221,10.824,282.35,11.03,52.235,130.7,66.38,27.70292419,35.695,159.55,97.93029412,180.85,75.38,93.54,49.52,79.9,574.8,85.58,24.3,82.1,63.88,56.3,105.84,55.78
22/11/2021,295.7,121.66,155.92,203.05,108.86,16.91,76.365,48.2,61.93,247.25,42.87,57.62,145.6,32.42,179.26,94.78,221.3,10.864,278.95,11.1,51.072,131.3,65.76,27.70292419,35.7,159.95,97.93029412,182.15,74.66,91.6,49.11,79.28,561.4,81.92,23.93,81.86,63.36,56.64,107.44,55.68
23/11/2021,292.35,119.54,153.34,203.25,110.4,16.934,75.584,48.685,62.95,249.45,41.275,55.83,144.7,32.5,177.3,94.44,215.4,11.18,271.85,10.63,49.422,127.4,64.7,27.70292419,35.505,161.2,97.93029412,183.35,74.3,92.46,48,77.78,542.6,78.88,23.71,81.3,63.98,56.6,106.78,55.64
24/11/2021,291.95,118.94,151.94,203.1,111.54,16.87,74.182,47.47,61.89,253.55,41.23,56.07,144.65,32.73,172.38,92.49,215.7,11.45,268.4,10.79,51.9,126.25,63.46,27.70292419,35.025,163.1,97.93029412,187.15,73.24,92.1,48.44,77.4,546,80.04,23.78,79.92,63.64,55.2,104.72,55.56
25/11/2021,293.4,119.82,153.58,202.65,112.26,16.85,74.191,47.425,61.61,253.15,41.31,55.33,144.95,34.96,172.36,91.13,217.3,11.57,267.95,11.058,52.24,126.15,64.18,27.70292419,34.88,163.25,97.93029412,188.05,73.5,92.58,48.96,77.8,556.8,78.28,24.51,78.98,63.24,54.92,103.9,54.72
26/11/2021,282.15,115.22,145.24,191.44,99.29,16.148,69.809,45.54,57.91,236.1,39.575,53.94,143.05,34.11,163.94,85.51,223,10.7,253.35,10.802,49.71,125.35,63.5,27.70292419,34.045,154.9,97.93029412,166.75,71.76,90.78,50.44,76.68,580,82.6,24.18,74.76,61.02,51.22,97.36,53.34
29/11/2021,283.5,116.8,144.56,192.08,99.72,16.04,69.506,45.32,57.98,239.1,40.22,53.58,142.2,35.02,164.52,85.78,219.6,10.678,254.3,10.992,49.17,125.9,64.46,27.70292419,33.78,155.5,97.93029412,167.65,71.1,89.26,49.23,76.34,580,81.5,24.09,75,59.62,50.68,93.25,53.52
30/11/2021,281.75,113.18,141.28,192.44,98.77,15.588,69.674,44.52,57.88,238.35,39.93,52.17,138.6,34.15,161.66,84.98,218.9,10.66,255.55,10.894,49,124.5,64.32,27.70292419,33.495,154.65,97.93029412,164.95,69.7,88.22,49,75.7,607,80.26,23.44,74.18,59.14,49.84,94.7,52.78
01/12/2021,287,117.08,148.02,198.96,101.9,15.982,72.688,45.37,59.26,246.4,42.09,53.55,140.6,35.19,167.74,88.64,216.3,10.886,261.65,10.964,48.85,124.95,65,27.70292419,33.9,159.85,97.93029412,168.6,70.74,88.5,47.84,75.98,588.6,79.56,23.67,76.64,60.04,51.7,98.03,53.56
02/12/2021,284.8,114.12,147.8,197.3,100.86,15.588,72.285,44.935,59.08,245.15,40.255,51.88,138.7,34.16,166.56,88.43,212.5,10.922,256.05,10.818,49.63,125,64.02,27.70292419,33.83,158,97.93029412,167,70.74,88.18,48.02,75.74,571,75.6,23.2,74.9,60.4,51.34,96.09,53.62
03/12/2021,284.9,114.16,146.54,198.38,98.54,15.462,71.882,44.255,58.4,245.8,40.16,51.98,137.65,34.64,165.32,87.5,213.6,10.742,249.4,10.756,50.06,124.4,63.78,27.70292419,33.45,157.5,97.93029412,162.65,70.44,87.9,47.86,75.68,572.4,74.84,22.86,74.16,60.18,50.7,92.56,53.92
06/12/2021,287.15,116.3,149.34,202.95,102.7,15.876,71.748,44.585,59.59,249.7,40.365,51.91,138.05,35.21,170.3,88.42,216.3,11.174,255.25,11.04,50.44,124.85,63.76,27.70292419,34.48,161.3,97.93029412,171.4,71.88,89.78,47.57,76.2,551.8,73.64,23.06,75.16,61.18,51.14,94.52,55.76
07/12/2021,295.6,119.64,153.1,205.7,105.78,16.038,72.873,45.71,61.21,250.55,42.88,54.93,139,35.1,185,90.84,221,11.386,266.35,11.09,50.62,126.95,66.62,27.70292419,34.895,162.45,97.93029412,172.2,72.86,90.56,47.7,78.74,575.6,78.08,23.51,81.52,61.84,52.5,95.38,56.04
08/12/2021,292.25,118.34,151.6,204.85,107.32,16.07,72.042,45.74,60.29,249.7,40.915,54.35,137.75,34.78,184.34,91.13,221.2,11.408,263,11.128,50.24,128.9,66.82,27.70292419,34.63,162.55,97.93029412,173.5,71.66,90.4,48.38,78.12,570.8,77.68,22.88,84.36,60.46,52.38,95.42,55.5
09/12/2021,294.75,118.42,151.02,203.85,105.48,15.916,72.344,45.785,59.89,248.4,40.445,53.51,138.35,34.9,182.44,90.22,224.5,11.022,259,11.308,50.28,129.2,67.2,27.70292419,34.245,161.2,97.93029412,171.3,71.16,90.94,48.44,77.46,581,77.7,23.11,84.38,59.56,52.02,94.25,54.74
10/12/2021,295.25,119.38,151.04,202.75,105.52,15.852,74.25,46.61,59.83,248.1,39.985,53.32,138.75,34.52,180.34,89.66,224.5,10.92,254.8,11.37,50.14,129.85,67.18,29.775,34.13,160.8,97.93029412,168.6,71.26,91.9,48.44,76.68,575.2,74.32,22.66,84.08,59.36,52.12,95.27,54.02
13/12/2021,295.35,122.5,150.56,201.8,103.14,15.998,74,46.575,59.57,247.45,40.01,53.51,138.35,34.45,182.3,89.88,226.9,10.806,253.1,11.44,50.28,130.45,66.48,32.96,33.905,160.65,97.93029412,164.95,70.82,91.64,48.31,77.22,575,73.12,22.2,86.54,58.92,51.48,95.3,54.4
14/12/2021,295.8,119.96,147.32,201.2,102.5,16.154,71.47,46.405,59.57,247.75,38.7,53.14,137.5,34.31,181.62,88.4,221.9,10.93,248.65,11.414,49.3,129.05,65.56,32.9,33.98,161.75,97.93029412,168,70.9,91.8,48.02,75.98,556.4,71.1,21.94,86.98,59.02,51.46,93.8,54.46
15/12/2021,298.9,121.14,148.56,202.2,100.06,16.05,71.12,45.945,59.27,250.35,39.34,53.54,138.55,34.76,179.34,88.27,225.4,10.836,251.2,11.502,48.73,130.55,65,33.05,33.605,162.15,97.93029412,165,70,90.42,48.9,76.42,571.8,69.14,21.81,86.26,58.66,51.1,92.53,53
16/12/2021,302.9,122.38,150,205.35,102.9,16.158,71.74,46.705,60.34,256.85,39.24,53.9,140.8,34.96,182.62,89.64,224.4,11.058,251.6,11.77,48.36,131.2,64.94,32.615,34.15,165.65,97.93029412,166.9,70.28,88.8,49.24,76.5,564.8,69.54,22.39,87.32,59.14,51.98,92.67,53.94
17/12/2021,298.85,123.52,147.9,204.7,104.16,16.05,68.75,46.525,60.19,258,38.905,53.7,142.55,34.94,176.02,86.92,219.8,10.93,252.7,11.776,48.9,128.9,63.96,31.4,34.545,165.6,97.93029412,169.4,70.64,89.7,48.71,75.92,566,69.8,22.43,84.02,58.96,51.96,91.31,54.34
20/12/2021,289.6,120.5,144.68,200.95,102.08,15.698,67.3,45.355,59.06,248.9,38.835,53.39,140.05,34.66,172.38,85.19,224.5,10.712,245,11.83,47.88,127.6,64.02,30.5,33.77,161.45,97.93029412,165.5,69.76,88.58,49.14,75.02,567.6,68.42,21.81,80.98,57.52,51.06,89,53.3
21/12/2021,294,121.4,146.58,203.75,106.74,15.924,68.62,45.605,59.71,252.35,39.475,54.09,144.45,35.3,174.08,87.09,225.4,10.968,246.35,12.05,47.8,127.15,63.12,30.825,34.325,164.75,97.93029412,172.45,69.52,88.7,48.95,75.4,568,68.9,22.38,81.98,58.54,51.62,90.35,54.7
22/12/2021,295.5,122.74,147.64,204.5,111,15.944,69.69,45.73,59.95,253.3,39.705,54.52,144.05,34.97,175.38,87.44,227.5,10.996,249.65,12.042,47.63,127.7,64.94,30.9,34.485,164.05,97.93029412,176.95,70.16,90.54,49.09,76.62,583.4,69.96,22.67,82.78,58.84,51.8,91.58,55.44
23/12/2021,300.7,123.52,150.22,207,111.84,16.204,70.09,46.625,60.83,256.25,39.99,55.02,145.8,35.06,176.9,89.17,225.2,11.192,251.9,12.06,47.99,127.5,65.66,32.4,35.01,166.15,97.93029412,181,70.64,90.02,48.79,77.52,578.8,70.52,22.78,84.52,59.28,52.66,93.84,56.42
24/12/2021,300.7,123.52,150.22,207,111.84,16.204,70.09,46.625,60.83,256.25,39.99,55.02,145.8,35.06,176.9,89.17,225.2,11.192,251.9,12.06,47.99,127.5,65.66,32.4,35.01,166.15,97.93029412,181,70.64,90.02,48.79,77.52,578.8,70.52,22.78,84.52,59.28,52.66,93.84,56.42
27/12/2021,302,124.14,150.8,207.55,112.44,16.248,69.89,47.09,61.29,258.85,40.925,55.86,146.15,34.82,178.42,90,228,11.224,252.95,12.05,47.99,128.05,65.62,32.285,35.15,166.45,97.93029412,181.25,71.06,90.08,49.06,78.1,581.4,70.46,22.77,84.44,59.68,53.22,93.97,56.5
28/12/2021,304.4,124.88,152.82,209.15,113.56,16.486,69.6,47.15,61.7,262.8,41,56.69,147.65,35.43,179.34,89.95,229.4,11.274,255,12.18,48.67,130.2,66.5,32.15,35.38,167.95,97.93029412,181.7,71.68,90.72,49.37,79,588.2,70.8,22.87,84.68,59.96,53.82,94.35,56.78
29/12/2021,303.15,123.56,151.78,208.1,112.1,16.218,68.23,46.95,61.47,260.45,40.485,56.26,146.5,35.41,177.2,89.2,228.9,11.112,254.1,12.21,48.29,130.55,66.1,32.49,35.495,167.55,97.93029412,179.75,71.64,91.06,48.98,79.6,591.6,70.7,22.75,83.66,59.86,53.82,93.29,57.2
30/12/2021,306,124.9,152.68,207.65,111.72,16.3,67.59,47,61.78,260.5,40.76,56.54,147.1,35.72,177.48,88.49,227,11.018,253.2,12.192,48.5,130.3,65.82,32.29,35.4,167.15,97.93029412,179.4,71.14,90.38,48.99,79.58,595.2,71.14,22.49,83.44,59.52,54.2,93.11,57.14
31/12/2021,306,124.9,152.68,207.65,111.72,16.3,67.59,47,61.78,260.5,40.76,56.54,147.1,35.72,177.48,88.49,227,11.018,253.2,12.192,48.5,130.3,65.82,32.29,35.4,167.15,97.93029412,179.4,71.14,90.38,48.99,79.58,595.2,71.14,22.49,83.44,59.52,54.2,93.11,57.14
03/01/2022,301.7,124.24,153.72,209.85,116.26,16.546,68.7,47.675,62.58,264.35,40.9,56.06,147.2,35.97,180.8,91.33,222.9,11.348,259.1,12.3,49.24,130.65,66.48,32,35.5,169.75,97.93029412,186.6,72.36,92.52,47.99,79.56,590.8,73.02,23.32,87.04,61.78,55.02,96.1,56.92
04/01/2022,303.5,124.38,155.42,215.85,118.88,16.53,72.11,48.52,65.31,268.2,40,57,146.55,35.76,186.98,94.19,220.9,11.692,258.5,12.206,48.91,129.8,65.96,32,36.055,171.65,97.93029412,189.95,73.24,91.12,45.89,81.08,558.4,69.96,23.45,90.28,62.28,55.96,97.26,57.38
05/01/2022,309,124.82,157.96,216.75,120.3,16.47,75,48.785,65.83,271.7,40.575,57.35,147,34.56,191,96.24,213.5,11.85,260.85,12.02,49,130,65.7,32.53,35.59,172.55,97.93029412,191.2,74.2,90.98,45.79,80.46,555,70.14,23.55,92.08,62.6,57.16,98.9,56.18
06/01/2022,302,121.94,154.16,220,118.38,16.464,74.91,48.33,65.81,270.65,39.47,56.21,146.85,34.4,189.1,96.22,208.8,12.15,252.75,11.896,48.33,125.25,64.42,32,36,172.2,97.93029412,192.5,73.52,89.68,45.19,78.72,540.8,67.18,22.82,91.46,62.66,56.86,98.27,56.3
07/01/2022,295.25,121.28,152.16,222.55,117.66,16.178,73.56,48.79,66.11,271.25,40.14,55.74,145.55,34.48,187.74,95.6,207.5,12.366,247.45,11.794,47.23,124.7,63.76,32.21,35.845,172.8,97.93029412,191.5,74.2,89.46,44.6,79.38,534.8,66.96,22.59,90.2,62.26,57.48,96.71,56.5
10/01/2022,293.5,120.74,147.88,223.4,117.84,15.528,73.05,50.04,66.09,272.35,38.54,53.51,146.8,34.63,187.76,97.2,198.15,12.374,244.25,11.822,46.74,120.65,60.98,33.49,36.555,174.35,97.93029412,192.5,75.54,88.82,43.76,75.52,494.8,64.5,22.05,89.02,62.26,56.26,96.15,57.66
11/01/2022,294.1,121.7,150.3,225.8,118.4,15.858,72.54,51.3,66.69,272.8,39.5,53.99,148.95,34.59,188.38,98.02,201.1,12.314,254.75,11.984,46.83,121.7,61.84,34.5,36.98,175.65,97.93029412,192.65,78.42,89.6,43.74,77,510.6,66.12,22.46,88.72,63.72,56.16,95.58,57.8
12/01/2022,296.55,122.26,152.22,226.05,118.54,16.016,73.42,51.14,66.86,274.55,39.18,54.91,151.2,35.29,188.32,97.45,203,12.224,254,11.9,47.68,122.1,61.46,34.25,36.68,177.9,97.93029412,192.5,79.26,90.2,43.65,78.06,508.8,65.62,22.39,89.58,64.12,55.6,94.24,57.42
13/01/2022,294.4,120.5,151.5,227.4,117.24,16.026,75.43,51.06,67.75,278.75,40.05,54.83,154.6,35.97,190.06,99.02,196.55,12.2,256.2,12.134,48.09,120.35,60.02,33.945,36.725,176.25,97.93029412,195.65,80.16,89.96,41.96,77.98,479.1,67.24,22.73,89.14,64.92,55.88,96.81,57.74
14/01/2022,285.45,120.48,145.86,227,117.28,15.962,74.79,52.59,68.11,273.2,39.245,54.13,154,36.26,193.1,99.32,191.15,11.954,252.35,12.282,48.27,116.55,59.58,34.97,37.355,176.1,97.93029412,196.3,82.34,90.72,41.96,77.78,456,65.56,22.32,88.66,65.02,55.64,96.67,58.96
17/01/2022,287.35,122.52,146,227.05,116.8,15.946,74.26,52.82,68.14,273.8,39.57,54.2,155.7,36.58,192.58,99.02,193.85,12.018,252.65,12.25,47.95,116.75,59.56,35.44,37.45,175.7,97.93029412,198.1,80,90.14,43.15,79.36,459.9,66.08,22.61,88.34,65.5,55.1,97.24,60.66
18/01/2022,281.6,120.96,142.6,225.95,115.86,15.958,74.64,52.06,67.66,272.55,38.45,53.72,156.2,35.9,190.52,98.94,190,11.926,254.2,12.296,47.62,114.4,58.76,34.31,37.555,174.35,97.93029412,197.75,79.42,89.1,42.7,77.92,445.9,66.22,22.43,87.9,65.02,53.96,95.46,61.04
19/01/2022,285.8,121.42,144.34,223.8,115.12,16.198,74.5,52.12,67.8,272.8,38.03,53.81,158.15,35.77,191.7,97.86,190,11.784,253.6,12.094,47.93,114.65,59.44,32.805,37.115,173.4,97.93029412,198.05,77.52,89.1,43.56,78.18,455.9,68.44,22.4,87.88,64.7,54,94.02,59.82
20/01/2022,287.95,122.98,146.9,224.8,115.58,16.32,73.2,52.7,67.44,271.8,37.83,54.06,161.35,36.54,190.72,96.83,194.6,11.676,255.65,12.232,48.59,115.65,61.84,33.005,36.97,172.15,97.93029412,197.95,77.76,90.34,44.4,78.5,480.7,68.54,22.94,88.04,65,53,92.4,59.68
21/01/2022,282.8,121.2,144.52,221.7,113.28,16.086,71.93,51.62,66.18,266.3,36.53,52.47,162.75,36.01,187.62,95.56,193.55,11.478,250.6,12.064,47.72,113.3,60.74,32.675,36.345,169.7,97.93029412,193.25,76.96,90.38,43.17,76.14,464.8,67.16,19.125,85.28,63,52.84,89.11,58.06
24/01/2022,271.6,116,137.44,216.6,107.24,15.72,68.3,50,64.26,260.65,34.285,50.49,160.15,35.12,176.52,91.48,190,10.76,240.75,11.92,47.15,108.55,58.48,31.67,35.47,163.9,97.93029412,185.1,76.24,89.8,42.3,74.72,440,64.58,18.04,80.6,60.08,51.26,84.84,56
25/01/2022,274.1,116.62,138.52,220.05,108.2,15.96,68.82,50.82,65.33,265.6,34.7,50.76,155.7,34.66,178.26,92.08,188.25,11.074,237.75,11.948,47.49,108.35,57.9,31.855,36.19,167.45,97.93029412,188,77.72,92.04,42.36,75.92,435.6,64.14,18.53,80.92,60.84,50.92,85.38,59.68
26/01/2022,280.05,117.88,141.24,224.8,114.18,16.208,70.51,51.55,67.31,272.45,35.895,52.32,155.05,36.15,183.02,94.17,189.2,11.42,243.2,11.994,49.41,108.55,58.18,32.835,36.615,173.25,97.93029412,194.15,77.54,90.82,42.69,77.18,442.9,66.5,19.4,83.38,61.7,53.64,86.49,59.66
27/01/2022,280.9,110.84,140.5,228.7,114.26,16.722,71.15,52.58,68.45,280.2,36.3,52.95,156.05,38,186.26,94,188.25,11.92,242.15,12.338,51.14,108.5,57.88,32.23,37.145,177.05,97.93029412,191.1,78.72,91.46,42.82,76.2,446.5,65.24,19.68,83.48,61.86,54.74,85.64,61.04
28/01/2022,275.9,108.18,138.34,227.8,111.28,16.686,69.87,52.83,68.51,279.3,35,52.44,154.7,37.56,183.6,92.4,191.05,11.912,236.15,12.238,50.8,105.25,58.16,31.685,36.65,177.95,97.93029412,185.5,69.8,88.78,43.16,75.42,465.5,66.52,19.39,81.94,61.18,53.76,83.37,60.4
31/01/2022,280.1,110.4,139.88,227.35,112.2,16.672,69.93,53.84,67.52,279.05,36.335,52.99,157.2,37.31,183.32,92.95,193.9,12.254,242.25,12.22,50.38,105.95,56.76,31.38,36.56,178,97.93029412,187.05,72.46,88.08,43.75,75.66,476.1,69.98,19.76,82.4,61.26,52.86,84.94,60.06
01/02/2022,281.7,113,140.94,227.15,115.26,16.8,70.16,54.16,67.96,279.65,36.385,54.02,156.3,37.1,185.32,94.29,196.55,12.636,243.75,12.342,49.95,105.75,58.26,32.29,36.83,179,97.93029412,193.25,71.76,88.28,44.2,77.02,480.2,70.84,19.65,82.36,62.86,53.48,87.87,61.24
02/02/2022,285.25,112.1,140.52,227.05,113.12,16.876,69.4,53.73,67.95,277.85,36.6,54.66,155.55,37.22,184.4,93.68,198.1,12.64,246.15,12.382,50.4,108.55,59.42,31.81,36.7,180.95,97.93029412,188.95,71.4,89.68,43.83,76.98,476.7,69.94,19.61,81.64,63.94,54.56,86.91,61.24
03/02/2022,275.5,109.1,136.82,225.45,111.54,17.31,69.69,52.96,67.48,273.95,34.8,53.49,154.35,36.77,181.74,93.76,191.85,13.26,242.25,12.29,50.14,105.3,58,31.755,36.955,172.3,97.93029412,186.25,70.7,88.52,42.75,75.3,464.6,66.64,19.655,81.06,64.78,53.8,87.16,60.9
04/02/2022,261.45,109.18,132.84,222.25,110.26,17.028,67.83,52.62,66.71,267,33.495,52.18,155.95,36.87,176.14,89.66,191.15,13.578,240.1,12.156,48.75,104.05,57.06,31.725,36.99,165.15,97.93029412,183.7,70.82,87.66,43.43,74.62,463.5,65.98,19.295,78.92,64.68,52.6,83.94,60.76
07/02/2022,259.95,111.2,135.6,225.75,112.88,17.086,67.56,53.09,66.97,270.25,33.32,52.34,157.55,36.76,175.94,89.86,190.45,13.698,240.45,12.23,48.39,103.2,57.02,31.925,37.225,165.35,97.93029412,184.65,71.84,87.76,43.93,75.5,465.6,66.12,19.065,78.7,64.92,52.8,85.19,60.98
08/02/2022,261.8,109.74,136.6,229.85,115.66,17.35,67.56,52.79,68.2,272.95,32.54,52.36,157.1,36.86,176.46,89.91,184.25,14.374,239.1,12.28,47.59,102.25,56.6,32.525,37.335,170.2,97.93029412,188.05,73.14,88.3,43,75.3,441.4,64.24,19.105,78.4,65.82,53.98,89.42,60.08
09/02/2022,264.5,109.76,138.16,231.95,117.48,17.71,70.54,53.3,68.62,272.25,34.155,53.81,158.45,37.12,187.26,93.33,188.2,14.41,244.95,12.234,48.44,102,58.06,33.23,37.33,170.8,97.93029412,189.75,73.16,87.4,44.31,77.18,449,66,19.305,84.82,66.64,54.14,90.86,60.24
10/02/2022,272.5,109.3,144.68,229.25,118.28,17.554,69.75,54.59,68.56,270.8,34.165,53.19,156.75,37.25,187.28,92.77,185.25,14.462,242.9,12.132,48.12,102.25,57.6,32.545,37.295,170.9,97.93029412,192.6,74.32,87.02,43.81,77.58,439.1,65.08,19.3,85.64,67.04,54.48,92.37,59.06
11/02/2022,264.6,107.5,141.44,229.55,118.4,17.766,74.44,54.12,68.69,271.75,33.38,52.73,157.7,37.64,188.64,95.3,181.15,14.398,236.2,12.182,47.48,100.5,56.58,32.345,36.865,174.3,97.93029412,196.35,75.62,88,43.4,77.62,421.3,62.44,18.825,87.84,66,54.28,89.58,57.7
14/02/2022,259.15,105.38,139.5,223.1,116.3,17.338,74.31,52.77,66.45,262.6,32.47,51.21,157.7,36.52,182.7,92.59,176.05,13.896,231.15,11.94,47.31,101.25,55.36,31.365,36.58,171.7,97.93029412,193.85,73.52,87.48,42.9,76.58,411.1,61.72,18.66,85.48,64.16,52.72,87.77,57.82
